	voltage	current	abs_current	resistance	voltage_ps	current_ps	voltage_ng	current_ng	log_Resistance	abs_Current_ps	abs_Current_ng	current_Density_ps	current_Density_ng	electric_field_ps	electric_field_ng	inverse_resistance_ps	inverse_resistance_ng	sqrt_Voltage_ps	sqrt_Voltage_ng	classification
22	-0.05	-3.074e-10	3.074e-10	162654521.79570594	0.0	0.0	0.05	3.074e-10	18.90713901127006	0.0	3.074e-10	0.0	0.03074	0.0	500000.00000000006	0.0	6.148e-09	0.0	0.22360679774997896	Memristive
23	-0.1	-8.814e-12	8.814e-12	11345586566.825504	0.0	0.0	0.1	8.814e-12	23.152094656514706	0.0	8.814e-12	0.0	0.0008814000000000001	0.0	1000000.0000000001	0.0	8.813999999999999e-11	0.0	0.31622776601683794	Memristive
24	-0.15	2.942e-10	2.942e-10	-509857239.97280765	0.0	0.0	0.15	2.942e-10	20.04964132287533	0.0	2.942e-10	0.0	0.029419999999999995	0.0	1500000.0	0.0	1.961333333333333e-09	0.0	0.3872983346207417	Memristive
25	-0.2	5.095e-12	5.095e-12	-39254170755.642784	0.0	0.0	0.2	5.095e-12	24.39332353681976	0.0	5.095e-12	0.0	0.0005095	0.0	2000000.0000000002	0.0	2.5475e-11	0.0	0.4472135954999579	Memristive
26	-0.25	-2.37e-10	2.37e-10	1054852320.6751055	0.0	0.0	0.25	2.37e-10	20.776666613673527	0.0	2.37e-10	0.0	0.0237	0.0	2500000.0	0.0	9.48e-10	0.0	0.5	Memristive
27	-0.3	-7.072e-11	7.072e-11	4242081447.9638004	0.0	0.0	0.3	7.072e-11	22.168319893273225	0.0	7.072e-11	0.0	0.007072	0.0	3000000.0	0.0	2.3573333333333337e-10	0.0	0.5477225575051661	Memristive
28	-0.35	-2.548e-12	2.548e-12	137362637362.63734	0.0	0.0	0.35	2.548e-12	25.645890253719955	0.0	2.548e-12	0.0	0.0002548	0.0	3500000.0	0.0	7.280000000000001e-12	0.0	0.5916079783099616	Memristive
29	-0.4	2.909e-10	2.909e-10	-1375042970.0928154	0.0	0.0	0.4	2.909e-10	21.041750818553236	0.0	2.909e-10	0.0	0.02909	0.0	4000000.0000000005	0.0	7.272499999999999e-10	0.0	0.6324555320336759	Memristive
30	-0.45	-3.676e-11	3.676e-11	12241566920.565834	0.0	0.0	0.45	3.676e-11	23.228103122223292	0.0	3.676e-11	0.0	0.003675999999999999	0.0	4500000.0	0.0	8.168888888888888e-11	0.0	0.6708203932499369	Memristive
31	-0.5	-3.398e-10	3.398e-10	1471453796.3507946	0.0	0.0	0.5	3.398e-10	21.10951672613077	0.0	3.398e-10	0.0	0.03398	0.0	5000000.0	0.0	6.796e-10	0.0	0.7071067811865476	Memristive
32	-0.5	-5.468e-11	5.468e-11	9144111192.3921	0.0	0.0	0.5	5.468e-11	22.936375923512855	0.0	5.468e-11	0.0	0.005467999999999999	0.0	5000000.0	0.0	1.0936e-10	0.0	0.7071067811865476	Memristive
33	-0.45	-2.339e-12	2.339e-12	192389910218.0419	0.0	0.0	0.45	2.339e-12	25.982789932108734	0.0	2.339e-12	0.0	0.0002339	0.0	4500000.0	0.0	5.197777777777778e-12	0.0	0.6708203932499369	Memristive
34	-0.4	2.11e-10	2.11e-10	-1895734597.1563983	0.0	0.0	0.4	2.11e-10	21.362872250578327	0.0	2.11e-10	0.0	0.021099999999999997	0.0	4000000.0000000005	0.0	5.275e-10	0.0	0.6324555320336759	Memristive
35	-0.35	-3.003e-11	3.003e-11	11655011655.011654	0.0	0.0	0.35	3.003e-11	23.17900210943463	0.0	3.003e-11	0.0	0.003003	0.0	3500000.0	0.0	8.58e-11	0.0	0.5916079783099616	Memristive
36	-0.3	-3.305e-10	3.305e-10	907715582.450832	0.0	0.0	0.3	3.305e-10	20.62644165231087	0.0	3.305e-10	0.0	0.033049999999999996	0.0	3000000.0	0.0	1.1016666666666667e-09	0.0	0.5477225575051661	Memristive
37	-0.25	-1.087e-10	1.087e-10	2299908003.679853	0.0	0.0	0.25	1.087e-10	21.556134960681494	0.0	1.087e-10	0.0	0.01087	0.0	2500000.0	0.0	4.348e-10	0.0	0.5	Memristive
38	-0.2	2.865e-11	2.865e-11	-6980802792.321117	0.0	0.0	0.2	2.865e-11	22.6664297603337	0.0	2.865e-11	0.0	0.0028650000000000004	0.0	2000000.0000000002	0.0	1.4325e-10	0.0	0.4472135954999579	Memristive
39	-0.15	2.19e-10	2.19e-10	-684931506.849315	0.0	0.0	0.15	2.19e-10	20.344829401226168	0.0	2.19e-10	0.0	0.0219	0.0	1500000.0	0.0	1.46e-09	0.0	0.3872983346207417	Memristive
40	-0.1	-1.654e-11	1.654e-11	6045949214.026603	0.0	0.0	0.1	1.654e-11	22.522654333338956	0.0	1.654e-11	0.0	0.0016539999999999999	0.0	1000000.0000000001	0.0	1.6539999999999997e-10	0.0	0.31622776601683794	Memristive
41	-0.05	-1.211e-11	1.211e-11	4128819157.720892	0.0	0.0	0.05	1.211e-11	22.141257284809555	0.0	1.211e-11	0.0	0.001211	0.0	500000.00000000006	0.0	2.422e-10	0.0	0.22360679774997896	Memristive
42	-0.0	2.226e-11	2.226e-11	-0.0	-0.0	2.226e-11	0.0	2.226e-11	0.0	2.226e-11	2.226e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Memristive
43	0.0	-2.92e-11	2.92e-11	-0.0	0.0	-2.92e-11	0.0	2.92e-11	0.0	2.92e-11	2.92e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Memristive
44	0.05	2.163e-11	2.163e-11	2311604253.351826	0.05	2.163e-11	0.0	0.0	21.56120760240959	2.163e-11	0.0	0.0021630000000000004	0.0	500000.00000000006	0.0	4.326e-10	0.0	0.22360679774997896	0.0	Memristive
45	0.1	-3.329e-11	3.329e-11	-3003905076.5995793	0.1	-3.329e-11	0.0	0.0	21.82317897134757	3.329e-11	0.0	-0.0033290000000000004	0.0	1000000.0000000001	0.0	-3.329e-10	0.0	0.31622776601683794	0.0	Memristive
46	0.15	-2.799e-10	2.799e-10	-535905680.60021436	0.15	-2.799e-10	0.0	0.0	20.09946873452126	2.799e-10	0.0	-0.027989999999999994	0.0	1500000.0	0.0	-1.866e-09	0.0	0.3872983346207417	0.0	Memristive
47	0.2	-7.494e-11	7.494e-11	-2668801708.0330935	0.2	-7.494e-11	0.0	0.0	21.704895410128906	7.494e-11	0.0	-0.007494	0.0	2000000.0000000002	0.0	-3.747e-10	0.0	0.4472135954999579	0.0	Memristive
48	0.25	5.392e-11	5.392e-11	4636498516.320475	0.25	5.392e-11	0.0	0.0	22.257225288204605	5.392e-11	0.0	0.005391999999999999	0.0	2500000.0	0.0	2.1568e-10	0.0	0.5	0.0	Memristive
49	0.3	6.741e-11	6.741e-11	4450378282.153983	0.3	6.741e-11	0.0	0.0	22.216254936737265	6.741e-11	0.0	0.006741	0.0	3000000.0	0.0	2.247e-10	0.0	0.5477225575051661	0.0	Memristive
50	0.35	5.768e-11	5.768e-11	6067961165.048543	0.35	5.768e-11	0.0	0.0	22.526288498453177	5.768e-11	0.0	0.0057680000000000006	0.0	3500000.0	0.0	1.6480000000000002e-10	0.0	0.5916079783099616	0.0	Memristive
51	0.4	-1.979e-10	1.979e-10	-2021222839.81809	0.4	-1.979e-10	0.0	0.0	21.426968531445873	1.979e-10	0.0	-0.01979	0.0	4000000.0000000005	0.0	-4.9475e-10	0.0	0.6324555320336759	0.0	Memristive
52	0.45	4.02e-10	4.02e-10	1119402985.074627	0.45	4.02e-10	0.0	0.0	20.836061331091756	4.02e-10	0.0	0.04019999999999999	0.0	4500000.0	0.0	8.933333333333334e-10	0.0	0.6708203932499369	0.0	Memristive
53	0.5	2.097e-10	2.097e-10	2384358607.534573	0.5	2.097e-10	0.0	0.0	21.592195997460728	2.097e-10	0.0	0.020970000000000003	0.0	5000000.0	0.0	4.194e-10	0.0	0.7071067811865476	0.0	Memristive
54	0.5	1.418e-10	1.418e-10	3526093088.857546	0.5	1.418e-10	0.0	0.0	21.983456321270577	1.418e-10	0.0	0.014179999999999998	0.0	5000000.0	0.0	2.836e-10	0.0	0.7071067811865476	0.0	Memristive
55	0.45	-1.14e-10	1.14e-10	-3947368421.052632	0.45	-1.14e-10	0.0	0.0	22.096314971316282	1.14e-10	0.0	-0.011399999999999999	0.0	4500000.0	0.0	-2.5333333333333334e-10	0.0	0.6708203932499369	0.0	Memristive
56	0.4	-9.102e-11	9.102e-11	-4394638540.980004	0.4	-9.102e-11	0.0	0.0	22.203651121465896	9.102e-11	0.0	-0.009102	0.0	4000000.0000000005	0.0	-2.2754999999999998e-10	0.0	0.6324555320336759	0.0	Memristive
57	0.35	9.347e-11	9.347e-11	3744516957.312506	0.35	9.347e-11	0.0	0.0	22.043558462235378	9.347e-11	0.0	0.009347000000000001	0.0	3500000.0	0.0	2.670571428571429e-10	0.0	0.5916079783099616	0.0	Memristive
