	voltage	current	abs_current	resistance	voltage_ps	current_ps	voltage_ng	current_ng	log_Resistance	abs_Current_ps	abs_Current_ng	current_Density_ps	current_Density_ng	electric_field_ps	electric_field_ng	inverse_resistance_ps	inverse_resistance_ng	sqrt_Voltage_ps	sqrt_Voltage_ng	classification
22	0.95	3.698e-09	3.698e-09	256895619.25365064	0.95	3.698e-09	0.0	0.0	19.364180409593928	3.698e-09	0.0	0.36979999999999996	0.0	9500000.0	0.0	3.892631578947368e-09	0.0	0.9746794344808963	0.0	Memristive
23	0.9	3.205e-09	3.205e-09	280811232.44929796	0.9	3.205e-09	0.0	0.0	19.45319323091595	3.205e-09	0.0	0.3205	0.0	9000000.0	0.0	3.561111111111111e-09	0.0	0.9486832980505138	0.0	Memristive
24	0.85	1.981e-09	1.981e-09	429076224.12922764	0.85	1.981e-09	0.0	0.0	19.87714513973222	1.981e-09	0.0	0.1981	0.0	8500000.0	0.0	2.3305882352941177e-09	0.0	0.9219544457292888	0.0	Memristive
25	0.8	2.563e-09	2.563e-09	312134217.7136169	0.8	2.563e-09	0.0	0.0	19.55894383825027	2.563e-09	0.0	0.2563	0.0	8000000.000000001	0.0	3.20375e-09	0.0	0.8944271909999159	0.0	Memristive
26	0.75	2.158e-09	2.158e-09	347544022.2428174	0.75	2.158e-09	0.0	0.0	19.666401897658687	2.158e-09	0.0	0.21580000000000002	0.0	7500000.0	0.0	2.8773333333333337e-09	0.0	0.8660254037844386	0.0	Memristive
27	0.7	1.428e-09	1.428e-09	490196078.4313725	0.7	1.428e-09	0.0	0.0	20.010316029090287	1.428e-09	0.0	0.1428	0.0	7000000.0	0.0	2.04e-09	0.0	0.8366600265340756	0.0	Memristive
28	0.65	1.784e-09	1.784e-09	364349775.7847534	0.65	1.784e-09	0.0	0.0	19.713624886696138	1.784e-09	0.0	0.1784	0.0	6500000.000000001	0.0	2.7446153846153846e-09	0.0	0.806225774829855	0.0	Memristive
29	0.6	1.756e-09	1.756e-09	341685649.20273346	0.6	1.756e-09	0.0	0.0	19.649401717967496	1.756e-09	0.0	0.1756	0.0	6000000.0	0.0	2.9266666666666665e-09	0.0	0.7745966692414834	0.0	Memristive
30	0.55	8.801e-10	8.801e-10	624928985.3425747	0.55	8.801e-10	0.0	0.0	20.253148577793162	8.801e-10	0.0	0.08801000000000002	0.0	5500000.000000001	0.0	1.6001818181818181e-09	0.0	0.7416198487095663	0.0	Memristive
31	0.5	8.744e-10	8.744e-10	571820677.0356816	0.5	8.744e-10	0.0	0.0	20.164335998506274	8.744e-10	0.0	0.08744	0.0	5000000.0	0.0	1.7488e-09	0.0	0.7071067811865476	0.0	Memristive
32	0.45	5.244e-10	5.244e-10	858123569.7940505	0.45	5.244e-10	0.0	0.0	20.570258667821232	5.244e-10	0.0	0.052439999999999994	0.0	4500000.0	0.0	1.1653333333333332e-09	0.0	0.6708203932499369	0.0	Memristive
33	0.4	2.563e-10	2.563e-10	1560671088.5680845	0.4	2.563e-10	0.0	0.0	21.168381750684368	2.563e-10	0.0	0.025629999999999997	0.0	4000000.0000000005	0.0	6.407499999999999e-10	0.0	0.6324555320336759	0.0	Memristive
34	0.35	2.459e-10	2.459e-10	1423342822.285482	0.35	2.459e-10	0.0	0.0	21.076274042207725	2.459e-10	0.0	0.024589999999999997	0.0	3500000.0	0.0	7.025714285714286e-10	0.0	0.5916079783099616	0.0	Memristive
35	0.3	1.458e-10	1.458e-10	2057613168.7242796	0.3	1.458e-10	0.0	0.0	21.444812492028053	1.458e-10	0.0	0.014580000000000001	0.0	3000000.0	0.0	4.860000000000001e-10	0.0	0.5477225575051661	0.0	Memristive
36	0.25	8.362e-11	8.362e-11	2989715379.09591	0.25	8.362e-11	0.0	0.0	21.81844402888024	8.362e-11	0.0	0.008362	0.0	2500000.0	0.0	3.3448e-10	0.0	0.5	0.0	Memristive
37	0.2	3.467e-11	3.467e-11	5768676088.837612	0.2	3.467e-11	0.0	0.0	22.475708443797515	3.467e-11	0.0	0.003467	0.0	2000000.0000000002	0.0	1.7335e-10	0.0	0.4472135954999579	0.0	Memristive
38	0.15	3.036e-11	3.036e-11	4940711462.450593	0.15	3.036e-11	0.0	0.0	22.320775178515238	3.036e-11	0.0	0.003036	0.0	1500000.0	0.0	2.024e-10	0.0	0.3872983346207417	0.0	Memristive
39	0.1	-3.801e-12	3.801e-12	-26308866087.871616	0.1	-3.801e-12	0.0	0.0	23.99317183292739	3.801e-12	0.0	-0.0003801	0.0	1000000.0000000001	0.0	-3.8009999999999993e-11	0.0	0.31622776601683794	0.0	Memristive
40	0.05	-2.448e-11	2.448e-11	-2042483660.1307192	0.05	-2.448e-11	0.0	0.0	21.437432384730432	2.448e-11	0.0	-0.002448	0.0	500000.00000000006	0.0	-4.895999999999999e-10	0.0	0.22360679774997896	0.0	Memristive
41	0.0	-4.929e-12	4.929e-12	-0.0	0.0	-4.929e-12	0.0	4.929e-12	0.0	4.929e-12	4.929e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Memristive
42	-0.05	-7.185e-11	7.185e-11	695894224.0779402	0.0	0.0	0.05	7.185e-11	20.360708229849525	0.0	7.185e-11	0.0	0.0071849999999999995	0.0	500000.00000000006	0.0	1.437e-09	0.0	0.22360679774997896	Memristive
43	-0.1	-5.071e-11	5.071e-11	1971997633.60284	0.0	0.0	0.1	5.071e-11	21.402312893127576	0.0	5.071e-11	0.0	0.005071	0.0	1000000.0000000001	0.0	5.070999999999999e-10	0.0	0.31622776601683794	Memristive
