	voltage	current	abs_current	resistance	voltage_ps	current_ps	voltage_ng	current_ng	log_Resistance	abs_Current_ps	abs_Current_ng	current_Density_ps	current_Density_ng	electric_field_ps	electric_field_ng	inverse_resistance_ps	inverse_resistance_ng	sqrt_Voltage_ps	sqrt_Voltage_ng	classification
0	0.0	-7.765e-11	7.765e-11	-0.0	0.0	-7.765e-11	0.0	7.765e-11	0.0	7.765e-11	7.765e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Memristive
1	0.05	2.944e-11	2.944e-11	1698369565.2173915	0.05	2.944e-11	0.0	0.0	21.25293454851388	2.944e-11	0.0	0.002944	0.0	500000.00000000006	0.0	5.887999999999999e-10	0.0	0.22360679774997896	0.0	Memristive
2	0.1	-1.512e-10	1.512e-10	-661375661.3756614	0.1	-1.512e-10	0.0	0.0	20.30983255918907	1.512e-10	0.0	-0.015120000000000001	0.0	1000000.0000000001	0.0	-1.512e-09	0.0	0.31622776601683794	0.0	Memristive
3	0.15	1.472e-10	1.472e-10	1019021739.1304348	0.15	1.472e-10	0.0	0.0	20.742108924747892	1.472e-10	0.0	0.014719999999999999	0.0	1500000.0	0.0	9.813333333333333e-10	0.0	0.3872983346207417	0.0	Memristive
4	0.2	5.86e-11	5.86e-11	3412969283.276451	0.2	5.86e-11	0.0	0.0	21.95084850691148	5.86e-11	0.0	0.005859999999999999	0.0	2000000.0000000002	0.0	2.9299999999999997e-10	0.0	0.4472135954999579	0.0	Memristive
5	0.25	1.52e-10	1.52e-10	1644736842.1052632	0.25	1.52e-10	0.0	0.0	21.22084623396238	1.52e-10	0.0	0.015199999999999997	0.0	2500000.0	0.0	6.08e-10	0.0	0.5	0.0	Memristive
6	0.3	-1.362e-11	1.362e-11	-22026431718.061672	0.3	-1.362e-11	0.0	0.0	23.815509010881247	1.362e-11	0.0	-0.001362	0.0	3000000.0	0.0	-4.5400000000000006e-11	0.0	0.5477225575051661	0.0	Memristive
7	0.35	4.736e-11	4.736e-11	7390202702.7027025	0.35	4.736e-11	0.0	0.0	22.72342100085412	4.736e-11	0.0	0.004736	0.0	3500000.0	0.0	1.3531428571428572e-10	0.0	0.5916079783099616	0.0	Memristive
8	0.4	-1.095e-10	1.095e-10	-3652968036.5296807	0.4	-1.095e-10	0.0	0.0	22.01880583479784	1.095e-10	0.0	-0.01095	0.0	4000000.0000000005	0.0	-2.7374999999999996e-10	0.0	0.6324555320336759	0.0	Memristive
9	0.45	-1.6e-10	1.6e-10	-2812500000.0000005	0.45	-1.6e-10	0.0	0.0	21.75733960447695	1.6e-10	0.0	-0.015999999999999997	0.0	4500000.0	0.0	-3.555555555555555e-10	0.0	0.6708203932499369	0.0	Memristive
10	0.5	1.399e-11	1.399e-11	35739814152.96641	0.5	1.399e-11	0.0	0.0	24.299531146691212	1.399e-11	0.0	0.0013989999999999999	0.0	5000000.0	0.0	2.798e-11	0.0	0.7071067811865476	0.0	Memristive
11	0.5	1.569e-10	1.569e-10	3186743148.5022306	0.5	1.569e-10	0.0	0.0	21.882265275629617	1.569e-10	0.0	0.01569	0.0	5000000.0	0.0	3.138e-10	0.0	0.7071067811865476	0.0	Memristive
12	0.45	-1.231e-10	1.231e-10	-3655564581.6409426	0.45	-1.231e-10	0.0	0.0	22.01951638652037	1.231e-10	0.0	-0.01231	0.0	4500000.0	0.0	-2.735555555555555e-10	0.0	0.6708203932499369	0.0	Memristive
13	0.4	-2.214e-11	2.214e-11	-18066847335.14002	0.4	-2.214e-11	0.0	0.0	23.617344456773903	2.214e-11	0.0	-0.002214	0.0	4000000.0000000005	0.0	-5.535e-11	0.0	0.6324555320336759	0.0	Memristive
14	0.35	3.258e-12	3.258e-12	107427869858.80908	0.35	3.258e-12	0.0	0.0	25.400085481250017	3.258e-12	0.0	0.00032579999999999995	0.0	3500000.0	0.0	9.30857142857143e-12	0.0	0.5916079783099616	0.0	Memristive
