	voltage	current	abs_current	resistance	voltage_ps	current_ps	voltage_ng	current_ng	log_Resistance	abs_Current_ps	abs_Current_ng	current_Density_ps	current_Density_ng	electric_field_ps	electric_field_ng	inverse_resistance_ps	inverse_resistance_ng	sqrt_Voltage_ps	sqrt_Voltage_ng	classification
53	2.4	9.238e-09	9.238e-09	259796492.74734792	2.4	9.238e-09	0.0	0.0	19.3754091622919	9.238e-09	0.0	0.9237999999999998	0.0	24000000.0	0.0	3.8491666666666666e-09	0.0	1.5491933384829668	0.0	Memristive
54	2.35	9.029e-09	9.029e-09	260272455.4214199	2.35	9.029e-09	0.0	0.0	19.377239545777137	9.029e-09	0.0	0.9029	0.0	23500000.000000004	0.0	3.8421276595744674e-09	0.0	1.5329709716755893	0.0	Memristive
55	2.3	9.937e-09	9.937e-09	231458186.57542515	2.3	9.937e-09	0.0	0.0	19.25990979563229	9.937e-09	0.0	0.9937000000000001	0.0	23000000.0	0.0	4.320434782608696e-09	0.0	1.51657508881031	0.0	Memristive
56	2.25	9.981e-09	9.981e-09	225428313.7962128	2.25	9.981e-09	0.0	0.0	19.23351276745829	9.981e-09	0.0	0.9981	0.0	22500000.0	0.0	4.436e-09	0.0	1.5	0.0	Memristive
57	2.2	1.025e-08	1.025e-08	214634146.34146342	2.2	1.025e-08	0.0	0.0	19.184445491726265	1.025e-08	0.0	1.0250000000000001	0.0	22000000.000000004	0.0	4.659090909090909e-09	0.0	1.4832396974191326	0.0	Memristive
58	2.15	1.122e-08	1.122e-08	191622103.38680926	2.15	1.122e-08	0.0	0.0	19.071035778991433	1.122e-08	0.0	1.1219999999999999	0.0	21500000.0	0.0	5.218604651162791e-09	0.0	1.466287829861518	0.0	Memristive
59	2.1	1.032e-08	1.032e-08	203488372.09302324	2.1	1.032e-08	0.0	0.0	19.131119421622373	1.032e-08	0.0	1.0319999999999998	0.0	21000000.0	0.0	4.914285714285715e-09	0.0	1.449137674618944	0.0	Memristive
60	2.05	9.257e-09	9.257e-09	221454034.7844874	2.05	9.257e-09	0.0	0.0	19.215725608011653	9.257e-09	0.0	0.9257	0.0	20500000.0	0.0	4.515609756097561e-09	0.0	1.4317821063276353	0.0	Memristive
61	2.0	9.927e-09	9.927e-09	201470736.37554145	2.0	9.927e-09	0.0	0.0	19.12115469989877	9.927e-09	0.0	0.9926999999999999	0.0	20000000.0	0.0	4.9635e-09	0.0	1.4142135623730951	0.0	Memristive
62	1.95	1e-08	1e-08	195000000.0	1.95	1e-08	0.0	0.0	19.08851011652802	1e-08	0.0	1.0	0.0	19500000.0	0.0	5.128205128205128e-09	0.0	1.396424004376894	0.0	Memristive
63	1.9	1.007e-08	1.007e-08	188679245.28301886	1.9	1.007e-08	0.0	0.0	19.055559016388337	1.007e-08	0.0	1.007	0.0	19000000.0	0.0	5.3e-09	0.0	1.378404875209022	0.0	Memristive
64	1.85	9.008e-09	9.008e-09	205373001.77619892	1.85	9.008e-09	0.0	0.0	19.14033840463931	9.008e-09	0.0	0.9007999999999998	0.0	18500000.0	0.0	4.869189189189189e-09	0.0	1.3601470508735443	0.0	Memristive
65	1.8	8.608e-09	8.608e-09	209107806.69144982	1.8	8.608e-09	0.0	0.0	19.1583604984291	8.608e-09	0.0	0.8607999999999998	0.0	18000000.0	0.0	4.782222222222222e-09	0.0	1.3416407864998738	0.0	Memristive
66	1.75	9.035e-09	9.035e-09	193691200.8854455	1.75	9.035e-09	0.0	0.0	19.081775700837643	9.035e-09	0.0	0.9034999999999999	0.0	17500000.0	0.0	5.162857142857143e-09	0.0	1.3228756555322954	0.0	Memristive
67	1.7	8.22e-09	8.22e-09	206812652.0681265	1.7	8.22e-09	0.0	0.0	19.147323878940494	8.22e-09	0.0	0.822	0.0	17000000.0	0.0	4.835294117647059e-09	0.0	1.3038404810405297	0.0	Memristive
68	1.65	8.181e-09	8.181e-09	201686835.35020167	1.65	8.181e-09	0.0	0.0	19.122226732327338	8.181e-09	0.0	0.8181	0.0	16500000.0	0.0	4.958181818181819e-09	0.0	1.284523257866513	0.0	Memristive
69	1.6	8.477e-09	8.477e-09	188746018.63866934	1.6	8.477e-09	0.0	0.0	19.05591285256588	8.477e-09	0.0	0.8477	0.0	16000000.000000002	0.0	5.298125e-09	0.0	1.2649110640673518	0.0	Memristive
70	1.55	8.315e-09	8.315e-09	186410102.22489476	1.55	8.315e-09	0.0	0.0	19.043459655232674	8.315e-09	0.0	0.8315000000000001	0.0	15500000.000000002	0.0	5.364516129032258e-09	0.0	1.2449899597988732	0.0	Memristive
71	1.5	7.787e-09	7.787e-09	192628740.20803902	1.5	7.787e-09	0.0	0.0	19.076275268459728	7.787e-09	0.0	0.7787000000000001	0.0	15000000.0	0.0	5.191333333333333e-09	0.0	1.224744871391589	0.0	Memristive
72	1.45	7.308e-09	7.308e-09	198412698.41269842	1.45	7.308e-09	0.0	0.0	19.105859754863133	7.308e-09	0.0	0.7307999999999999	0.0	14500000.0	0.0	5.04e-09	0.0	1.2041594578792296	0.0	Memristive
73	1.4	7.393e-09	7.393e-09	189368321.38509402	1.4	7.393e-09	0.0	0.0	19.05920446699266	7.393e-09	0.0	0.7393	0.0	14000000.0	0.0	5.280714285714286e-09	0.0	1.1832159566199232	0.0	Memristive
74	1.35	6.822e-09	6.822e-09	197889182.0580475	1.35	6.822e-09	0.0	0.0	19.103217745400297	6.822e-09	0.0	0.6822	0.0	13500000.000000002	0.0	5.053333333333333e-09	0.0	1.161895003862225	0.0	Memristive
75	1.3	6.813e-09	6.813e-09	190811683.54616174	1.3	6.813e-09	0.0	0.0	19.066797549622372	6.813e-09	0.0	0.6813000000000001	0.0	13000000.000000002	0.0	5.240769230769231e-09	0.0	1.140175425099138	0.0	Memristive
76	1.25	6.158e-09	6.158e-09	202987983.11139983	1.25	6.158e-09	0.0	0.0	19.128657338758313	6.158e-09	0.0	0.6157999999999999	0.0	12500000.0	0.0	4.9264e-09	0.0	1.118033988749895	0.0	Memristive
77	1.2	5.814e-09	5.814e-09	206398348.81320947	1.2	5.814e-09	0.0	0.0	19.145318591603683	5.814e-09	0.0	0.5814000000000001	0.0	12000000.0	0.0	4.8450000000000005e-09	0.0	1.0954451150103321	0.0	Memristive
78	1.15	5.481e-09	5.481e-09	209815727.05710635	1.15	5.481e-09	0.0	0.0	19.16174021325759	5.481e-09	0.0	0.5481	0.0	11500000.0	0.0	4.76608695652174e-09	0.0	1.0723805294763609	0.0	Memristive
79	1.1	4.955e-09	4.955e-09	221997981.83652875	1.1	4.955e-09	0.0	0.0	19.218178848968783	4.955e-09	0.0	0.4955000000000001	0.0	11000000.000000002	0.0	4.5045454545454546e-09	0.0	1.0488088481701516	0.0	Memristive
80	1.05	4.556e-09	4.556e-09	230465320.45654082	1.05	4.556e-09	0.0	0.0	19.25561095553091	4.556e-09	0.0	0.4556	0.0	10500000.0	0.0	4.339047619047619e-09	0.0	1.02469507659596	0.0	Memristive
81	1.0	4.354e-09	4.354e-09	229673863.1143776	1.0	4.354e-09	0.0	0.0	19.252170874134055	4.354e-09	0.0	0.43539999999999995	0.0	10000000.0	0.0	4.354e-09	0.0	1.0	0.0	Memristive
82	0.95	3.959e-09	3.959e-09	239959585.75397825	0.95	3.959e-09	0.0	0.0	19.295981074434867	3.959e-09	0.0	0.39590000000000003	0.0	9500000.0	0.0	4.167368421052632e-09	0.0	0.9746794344808963	0.0	Memristive
83	0.9	3.507e-09	3.507e-09	256629597.94696322	0.9	3.507e-09	0.0	0.0	19.363144350130543	3.507e-09	0.0	0.35069999999999996	0.0	9000000.0	0.0	3.896666666666667e-09	0.0	0.9486832980505138	0.0	Memristive
