	voltage	current	abs_current	resistance	voltage_ps	current_ps	voltage_ng	current_ng	log_Resistance	abs_Current_ps	abs_Current_ng	current_Density_ps	current_Density_ng	electric_field_ps	electric_field_ng	inverse_resistance_ps	inverse_resistance_ng	sqrt_Voltage_ps	sqrt_Voltage_ng	classification
186	1.15	4.028e-08	4.028e-08	28550148.957298905	1.15	4.028e-08	0.0	0.0	17.16717271147121	4.028e-08	0.0	4.0280000000000005	0.0	11500000.0	0.0	3.502608695652174e-08	0.0	1.0723805294763609	0.0	Memristive
187	1.2	4.793e-08	4.793e-08	25036511.579386603	1.2	4.793e-08	0.0	0.0	17.035845780568827	4.793e-08	0.0	4.792999999999999	0.0	12000000.0	0.0	3.9941666666666665e-08	0.0	1.0954451150103321	0.0	Memristive
188	1.25	5.368e-08	5.368e-08	23286140.089418776	1.25	5.368e-08	0.0	0.0	16.963368895597196	5.368e-08	0.0	5.368	0.0	12500000.0	0.0	4.2944000000000004e-08	0.0	1.118033988749895	0.0	Memristive
189	1.3	5.77e-08	5.77e-08	22530329.289428078	1.3	5.77e-08	0.0	0.0	16.93037292789985	5.77e-08	0.0	5.7700000000000005	0.0	13000000.000000002	0.0	4.4384615384615383e-08	0.0	1.140175425099138	0.0	Memristive
190	1.35	6.624e-08	6.624e-08	20380434.782608695	1.35	6.624e-08	0.0	0.0	16.830085919319746	6.624e-08	0.0	6.624000000000001	0.0	13500000.000000002	0.0	4.906666666666666e-08	0.0	1.161895003862225	0.0	Memristive
191	1.4	6.867e-08	6.867e-08	20387359.836901117	1.4	6.867e-08	0.0	0.0	16.830425650935037	6.867e-08	0.0	6.867000000000002	0.0	14000000.0	0.0	4.9050000000000006e-08	0.0	1.1832159566199232	0.0	Memristive
192	1.45	7.665e-08	7.665e-08	18917155.903457273	1.45	7.665e-08	0.0	0.0	16.75557978806107	7.665e-08	0.0	7.665000000000001	0.0	14500000.0	0.0	5.286206896551724e-08	0.0	1.2041594578792296	0.0	Memristive
193	1.5	8.471e-08	8.471e-08	17707472.553417545	1.5	8.471e-08	0.0	0.0	16.689497286611115	8.471e-08	0.0	8.470999999999998	0.0	15000000.0	0.0	5.647333333333333e-08	0.0	1.224744871391589	0.0	Memristive
194	1.55	9.101e-08	9.101e-08	17031095.484012745	1.55	9.101e-08	0.0	0.0	16.650551377288302	9.101e-08	0.0	9.101	0.0	15500000.000000002	0.0	5.8716129032258065e-08	0.0	1.2449899597988732	0.0	Memristive
195	1.6	1.009e-07	1.009e-07	15857284.440039644	1.6	1.009e-07	0.0	0.0	16.57913953883258	1.009e-07	0.0	10.09	0.0	16000000.000000002	0.0	6.30625e-08	0.0	1.2649110640673518	0.0	Memristive
196	1.65	1.065e-07	1.065e-07	15492957.746478872	1.65	1.065e-07	0.0	0.0	16.55589613970942	1.065e-07	0.0	10.65	0.0	16500000.0	0.0	6.454545454545455e-08	0.0	1.284523257866513	0.0	Memristive
197	1.7	1.158e-07	1.158e-07	14680483.59240069	1.7	1.158e-07	0.0	0.0	16.502029522869687	1.158e-07	0.0	11.579999999999998	0.0	17000000.0	0.0	6.811764705882353e-08	0.0	1.3038404810405297	0.0	Memristive
198	1.75	1.201e-07	1.201e-07	14571190.674437968	1.75	1.201e-07	0.0	0.0	16.494556895795895	1.201e-07	0.0	12.010000000000002	0.0	17500000.0	0.0	6.862857142857142e-08	0.0	1.3228756555322954	0.0	Memristive
